time	bas_active	bas_inactive	bas_ref	bis_active	bis_inactive	bis_ref	dg_active	dg_inactive	dg_ref	ec_active	ec_inactive	ec_ref	ex_active	ex_inactive	ex_ref	ext_active	ext_inactive	ext_ref	hipp_active	hipp_inactive	hipp_ref	in_active	in_inactive	in_ref	ps_active	ps_inactive	ps_ref	septum_active	septum_inactive	septum_ref	
0	0.52	0.48	0	0	1	0	0.18	0.82	0	0.4	0.6	0	0.08	0.92	0	0.48	0.52	0	0	1	0	0.65	0.35	0	0.24	0.76	0	0.64	0.36	0	
1	0.45	0.03	0.52	0	1	0	0.85	0.15	0	0.41	0.59	0	0.16	0.76	0.08	0.27	0.73	0	0	1	0	0.25	0.1	0.65	0.94	0.06	0	0.36	0	0.64	
2	0.01	0.02	0.97	0	1	0	0.17	0.83	0	0.17	0.83	0	0.14	0.62	0.24	0.45	0.55	0	0	1	0	0.02	0.08	0.9	0.77	0.23	0	0	0	1	
3	0	0.02	0.98	0	1	0	0.59	0.41	0	0.18	0.82	0	0	0.62	0.38	0.21	0.79	0	0	1	0	0	0.08	0.92	0.71	0.29	0	0	0	1	
4	0	0.02	0.98	0	1	0	0.09	0.91	0	0.12	0.88	0	0	0.62	0.38	0.07	0.93	0	0	1	0	0	0.08	0.92	0.67	0.33	0	0	0	1	
5	0	0.02	0.98	0	1	0	0.74	0.26	0	0.7	0.3	0	0.01	0.61	0.38	0.76	0.24	0	0	1	0	0	0.08	0.92	0.6	0.4	0	0	0	1	
6	0	0.02	0.98	0	1	0	0.04	0.96	0	0.71	0.29	0	0	0.61	0.39	0.9	0.1	0	0	1	0	0	0.08	0.92	0.04	0.96	0	0	0	1	
7	0	0.02	0.98	0	1	0	0.72	0.28	0	0.95	0.05	0	0	0.61	0.39	0.6	0.4	0	0	1	0	0	0.08	0.92	0.58	0.42	0	0	0	1	
8	0	0.02	0.98	0	1	0	0.04	0.96	0	0.66	0.34	0	0	0.61	0.39	0.8	0.2	0	0	1	0	0	0.08	0.92	0.78	0.22	0	0	0	1	
9	0	0.02	0.98	0	1	0	0.08	0.92	0	0.04	0.96	0	0	0.61	0.39	0.08	0.92	0	0	1	0	0	0.08	0.92	0.46	0.54	0	0	0	1	
10	0	0.02	0.98	0	1	0	0.1	0.9	0	0.53	0.47	0	0	0.61	0.39	0.45	0.55	0	0	1	0	0	0.08	0.92	0.12	0.88	0	0	0	1	
11	0.03	0.51	0.46	0	1	0	0.98	0.02	0	0.46	0.54	0	0	0.61	0.39	0.11	0.89	0	0.09	0.91	0	0.01	0.72	0.27	0.56	0.44	0	0	0	1	
12	0	0.96	0.04	0	1	0	0.62	0.38	0	0.17	0.83	0	0	0.61	0.39	0.88	0.12	0	0.01	0.9	0.09	0	0.97	0.03	0.52	0.48	0	0	0	1	
13	0	0.97	0.03	0	1	0	0.83	0.17	0	0.02	0.98	0	0	0.61	0.39	0.72	0.28	0	0.05	0.85	0.1	0.01	0.98	0.01	0.75	0.25	0	0	0	1	
14	0	0.97	0.03	0	1	0	0.36	0.64	0	0.62	0.38	0	0	0.61	0.39	0.01	0.99	0	0.03	0.82	0.15	0	0.98	0.02	0.62	0.38	0	0	0	1	
15	0	0.97	0.03	0	1	0	0.53	0.47	0	0.55	0.45	0	0	0.61	0.39	0.38	0.62	0	0.06	0.76	0.18	0	0.98	0.02	0.42	0.58	0	0	0	1	
16	0	0.97	0.03	0	1	0	0.02	0.98	0	0.51	0.49	0	0	0.61	0.39	0.12	0.88	0	0.1	0.66	0.24	0.02	0.96	0.02	0.51	0.49	0	0	0	1	
17	0.01	0.96	0.03	0	1	0	0.4	0.6	0	0.45	0.55	0	0	0.69	0.31	0.16	0.84	0	0.01	0.65	0.34	0.01	0.95	0.04	0.08	0.92	0	0	0	1	
18	0.05	0.91	0.04	0	1	0	0.87	0.13	0	0.45	0.55	0	0.01	0.84	0.15	0.23	0.77	0	0.01	0.64	0.35	0.02	0.93	0.05	0.73	0.27	0	0	0	1	
19	0.01	0.9	0.09	0	1	0	0.31	0.69	0	0.82	0.18	0	0.03	0.95	0.02	0.45	0.55	0	0.04	0.6	0.36	0	0.93	0.07	0.1	0.9	0	0	0	1	
20	0	0.9	0.1	0	1	0	0.23	0.77	0	0.06	0.94	0	0	0.95	0.05	0.69	0.31	0	0.01	0.59	0.4	0	0.93	0.07	0.87	0.13	0	0	0	1	
21	0	0.9	0.1	0	1	0	0.37	0.63	0	0.13	0.87	0	0	0.95	0.05	0.98	0.02	0	0	0.59	0.41	0	0.93	0.07	0.39	0.61	0	0	0	1	
22	0.02	0.91	0.07	0	1	0	0.66	0.34	0	0.78	0.22	0	0.01	0.95	0.04	0.99	0.01	0	0	0.68	0.32	0	0.94	0.06	0.39	0.61	0	0	0	1	
23	0	0.91	0.09	0	1	0	0.1	0.9	0	0.8	0.2	0	0.05	0.9	0.05	0.92	0.08	0	0	0.69	0.31	0	0.94	0.06	0.71	0.29	0	0	0	1	
24	0	0.91	0.09	0	1	0	0.98	0.02	0	0.13	0.87	0	0.1	0.8	0.1	0.59	0.41	0	0	0.74	0.26	0.01	0.94	0.05	0.02	0.98	0	0	0	1	
25	0	0.91	0.09	0	1	0	0.57	0.43	0	0.98	0.02	0	0.25	0.55	0.2	0.78	0.22	0	0.01	0.76	0.23	0.01	0.93	0.06	0.73	0.27	0	0	0	1	
26	0	0.91	0.09	0	1	0	0.71	0.29	0	0.22	0.78	0	0.09	0.46	0.45	0.86	0.14	0	0	0.82	0.18	0.01	0.92	0.07	0.09	0.91	0	0	0	1	
27	0	0.91	0.09	0	1	0	0.43	0.57	0	0.66	0.34	0	0	0.46	0.54	0.88	0.12	0	0	0.92	0.08	0	0.94	0.06	0.26	0.74	0	0	0	1	
28	0	0.92	0.08	0	1	0	0.76	0.24	0	0.8	0.2	0	0	0.46	0.54	0.91	0.09	0	0	0.93	0.07	0	0.95	0.05	0.93	0.07	0	0	0	1	
29	0	0.97	0.03	0	1	0	0.93	0.07	0	0.05	0.95	0	0	0.46	0.54	0.85	0.15	0	0.01	0.93	0.06	0	0.97	0.03	0.49	0.51	0	0	0	1	
30	0	0.98	0.02	0	1	0	0.26	0.74	0	0.91	0.09	0	0	0.46	0.54	0.59	0.41	0	0	0.97	0.03	0	0.97	0.03	0.98	0.02	0	0	0	1	
31	0	0.98	0.02	0	1	0	0.46	0.54	0	0.68	0.32	0	0	0.46	0.54	0.34	0.66	0	0.02	0.96	0.02	0	0.97	0.03	0.35	0.65	0	0.3	0.34	0.36	
32	0	0.98	0.02	0	1	0	0.34	0.66	0	0.67	0.33	0	0	0.46	0.54	0.67	0.33	0	0	0.96	0.04	0	0.97	0.03	0.28	0.72	0	0.1	0.6	0.3	
33	0.02	0.98	0	0	1	0	0.86	0.14	0	0.96	0.04	0	0.01	0.45	0.54	0.22	0.78	0	0	0.96	0.04	0	0.97	0.03	0.88	0.12	0	0.02	0.58	0.4	
34	0.02	0.96	0.02	0	1	0	0.83	0.17	0	0.74	0.26	0	0.05	0.4	0.55	0.43	0.57	0	0.01	0.95	0.04	0.02	0.95	0.03	0.53	0.47	0	0	0.58	0.42	
35	0.01	0.95	0.04	0	1	0	0.99	0.01	0	0.03	0.97	0	0.09	0.32	0.59	0.69	0.31	0	0.01	0.94	0.05	0.02	0.94	0.04	0.4	0.6	0	0	0.58	0.42	
36	0	0.95	0.05	0	1	0	0.43	0.57	0	0.11	0.89	0	0.04	0.31	0.65	0.51	0.49	0	0.02	0.93	0.05	0.01	0.94	0.05	0.83	0.17	0	0	0.58	0.42	
37	0	0.95	0.05	0	1	0	0.51	0.49	0	0.26	0.74	0	0.01	0.3	0.69	0.35	0.65	0	0.04	0.89	0.07	0	0.95	0.05	0.83	0.17	0	0	0.58	0.42	
38	0	0.95	0.05	0	1	0	0.68	0.32	0	0.54	0.46	0	0.02	0.28	0.7	0.52	0.48	0	0.14	0.75	0.11	0	0.95	0.05	0.82	0.18	0	0	0.58	0.42	
39	0	0.95	0.05	0	1	0	0.86	0.14	0	0.61	0.39	0	0.04	0.25	0.71	0.48	0.52	0	0.07	0.68	0.25	0	0.95	0.05	0.9	0.1	0	0	0.58	0.42	
40	0	0.95	0.05	0	1	0	0.32	0.68	0	0.07	0.93	0	0.05	0.25	0.7	0.42	0.58	0	0.08	0.61	0.31	0	0.95	0.05	0.02	0.98	0	0	0.58	0.42	
41	0.01	0.94	0.05	0	1	0	0.35	0.65	0	0.27	0.73	0	0.14	0.21	0.65	0.16	0.84	0	0.09	0.52	0.39	0.03	0.92	0.05	0.32	0.68	0	0	0.58	0.42	
42	0.01	0.93	0.06	0	1	0	0.54	0.46	0	0.24	0.76	0	0.23	0.23	0.54	0.61	0.39	0	0.06	0.48	0.46	0.02	0.9	0.08	0.9	0.1	0	0	0.58	0.42	
43	0.01	0.92	0.07	0	1	0	0.35	0.65	0	0.79	0.21	0	0.12	0.2	0.68	0.54	0.46	0	0.15	0.33	0.52	0	0.9	0.1	0.92	0.08	0	0	0.58	0.42	
44	0.03	0.91	0.06	0	1	0	0.93	0.07	0	0.72	0.28	0	0.01	0.19	0.8	0.8	0.2	0	0.05	0.28	0.67	0.02	0.88	0.1	0.88	0.12	0	0	0.58	0.42	
45	0	0.93	0.07	0	1	0	0.45	0.55	0	0.46	0.54	0	0	0.19	0.81	0.54	0.46	0	0.01	0.28	0.71	0.02	0.88	0.1	0.17	0.83	0	0	0.58	0.42	
46	0.02	0.92	0.06	0	1	0	0.79	0.21	0	0.28	0.72	0	0	0.19	0.81	0.18	0.82	0	0.04	0.25	0.71	0.02	0.88	0.1	0.39	0.61	0	0	0.58	0.42	
47	0.01	0.91	0.08	0	1	0	0.37	0.63	0	0.74	0.26	0	0	0.19	0.81	0.64	0.36	0	0.03	0.24	0.73	0	0.89	0.11	0.71	0.29	0	0	0.58	0.42	
48	0	0.91	0.09	0	1	0	0.2	0.8	0	0.73	0.27	0	0	0.19	0.81	0.94	0.06	0	0.02	0.26	0.72	0	0.89	0.11	0.88	0.12	0	0	0.58	0.42	
49	0	0.91	0.09	0	1	0	0.36	0.64	0	0.33	0.67	0	0	0.19	0.81	0.27	0.73	0	0.03	0.37	0.6	0	0.89	0.11	0.19	0.81	0	0	0.58	0.42	
50	0	0.91	0.09	0	1	0	0.34	0.66	0	0.36	0.64	0	0	0.2	0.8	0.32	0.68	0	0.06	0.38	0.56	0.01	0.88	0.11	0.94	0.06	0	0	0.58	0.42	
51	0	0.91	0.09	0	1	0	0.24	0.76	0	0.09	0.91	0	0	0.25	0.75	0.51	0.49	0	0.09	0.37	0.54	0.01	0.87	0.12	0.45	0.55	0	0	0.58	0.42	
52	0	0.92	0.08	0	1	0	0.6	0.4	0	0.98	0.02	0	0.01	0.33	0.66	0.82	0.18	0	0.06	0.4	0.54	0.03	0.87	0.1	0.91	0.09	0	0	0.58	0.42	
53	0.01	0.92	0.07	0	1	0	0.66	0.34	0	0.47	0.53	0	0.04	0.33	0.63	0.96	0.04	0	0.16	0.3	0.54	0.04	0.85	0.11	0.81	0.19	0	0	0.58	0.42	
54	0.02	0.91	0.07	0	1	0	0.65	0.35	0	0.56	0.44	0	0	0.34	0.66	0.94	0.06	0	0	0.45	0.55	0	0.85	0.15	0.8	0.2	0	0	0.58	0.42	
55	0.03	0.91	0.06	0	1	0	0.83	0.17	0	0.03	0.97	0	0	0.36	0.64	0.65	0.35	0	0.12	0.38	0.5	0.01	0.86	0.13	0.49	0.51	0	0	0.58	0.42	
56	0.02	0.89	0.09	0	1	0	0.26	0.74	0	0.74	0.26	0	0.04	0.36	0.6	0.75	0.25	0	0.1	0.29	0.61	0.03	0.85	0.12	0.94	0.06	0	0	0.58	0.42	
57	0.02	0.89	0.09	0	1	0	0.17	0.83	0	0.3	0.7	0	0.04	0.37	0.59	0.66	0.34	0	0.01	0.32	0.67	0.06	0.81	0.13	0.61	0.39	0	0	0.58	0.42	
58	0.06	0.84	0.1	0	1	0	0.99	0.01	0	0.97	0.03	0	0.11	0.4	0.49	0.76	0.24	0	0.04	0.31	0.65	0.01	0.8	0.19	0.97	0.03	0	0	0.58	0.42	
59	0.01	0.83	0.16	0	1	0	0.26	0.74	0	0.44	0.56	0	0.15	0.48	0.37	0.06	0.94	0	0.03	0.3	0.67	0.04	0.76	0.2	0.49	0.51	0	0	0.58	0.42	
60	0.07	0.76	0.17	0	1	0	0.38	0.62	0	0.46	0.54	0	0.03	0.57	0.4	0.2	0.8	0	0.04	0.29	0.67	0	0.76	0.24	1	0	0	0	0.58	0.42	
61	0.07	0.69	0.24	0	1	0	0.73	0.27	0	0.62	0.38	0	0.03	0.55	0.42	0.09	0.91	0	0.04	0.31	0.65	0.04	0.73	0.23	0.4	0.6	0	0	0.58	0.42	
62	0.09	0.6	0.31	0	1	0	0.52	0.48	0	0.72	0.28	0	0.03	0.52	0.45	0.85	0.15	0	0.01	0.39	0.6	0.08	0.66	0.26	0.57	0.43	0	0.07	0.81	0.12	
63	0.02	0.58	0.4	0	1	0	0.3	0.7	0	0.66	0.34	0	0.01	0.51	0.48	0.58	0.42	0	0.01	0.44	0.55	0.06	0.63	0.31	0.32	0.68	0	0.02	0.89	0.09	
64	0.01	0.58	0.41	0	1	0	0.63	0.37	0	0.62	0.38	0	0	0.51	0.49	0.95	0.05	0	0	0.6	0.4	0.03	0.64	0.33	0.36	0.64	0	0	0.91	0.09	
65	0.02	0.58	0.4	0	1	0	0.13	0.87	0	0.95	0.05	0	0	0.51	0.49	0.88	0.12	0	0	0.6	0.4	0	0.64	0.36	0.25	0.75	0	0	0.91	0.09	
66	0.03	0.58	0.39	0	1	0	0.38	0.62	0	0.88	0.12	0	0	0.51	0.49	0.52	0.48	0	0.06	0.66	0.28	0.01	0.64	0.35	0.73	0.27	0	0	0.91	0.09	
67	0.01	0.59	0.4	0	1	0	0.24	0.76	0	0.08	0.92	0	0	0.51	0.49	0.97	0.03	0	0.01	0.75	0.24	0.02	0.65	0.33	0.8	0.2	0	0	0.91	0.09	
68	0.02	0.59	0.39	0	1	0	0.73	0.27	0	0.49	0.51	0	0	0.51	0.49	0.2	0.8	0	0.06	0.7	0.24	0.06	0.65	0.29	0.61	0.39	0	0	0.91	0.09	
69	0.06	0.59	0.35	0	1	0	0.78	0.22	0	0.66	0.34	0	0	0.52	0.48	0.55	0.45	0	0.07	0.67	0.26	0.02	0.64	0.34	0.64	0.36	0	0	0.91	0.09	
70	0.02	0.58	0.4	0	1	0	0.22	0.78	0	0.79	0.21	0	0.01	0.55	0.44	0.55	0.45	0	0.02	0.68	0.3	0.02	0.66	0.32	0.44	0.56	0	0	0.91	0.09	
71	0.05	0.6	0.35	0	1	0	0.47	0.53	0	0.75	0.25	0	0	0.55	0.45	0.91	0.09	0	0.08	0.64	0.28	0	0.66	0.34	0.44	0.56	0	0	0.91	0.09	
72	0.08	0.59	0.33	0	1	0	0.43	0.57	0	0.07	0.93	0	0	0.55	0.45	0.87	0.13	0	0.11	0.57	0.32	0.05	0.65	0.3	0.69	0.31	0	0	0.91	0.09	
73	0.02	0.66	0.32	0	1	0	0.62	0.38	0	0.95	0.05	0	0	0.59	0.41	0.58	0.42	0	0	0.58	0.42	0.04	0.69	0.27	0.61	0.39	0	0	0.91	0.09	
74	0.02	0.66	0.32	0	1	0	0.1	0.9	0	0.25	0.75	0	0.01	0.62	0.37	0.66	0.34	0	0.11	0.48	0.41	0.02	0.73	0.25	0.54	0.46	0	0	0.91	0.09	
75	0.01	0.66	0.33	0	1	0	0.13	0.87	0	0.91	0.09	0	0.02	0.71	0.27	0.54	0.46	0	0.03	0.45	0.52	0.05	0.71	0.24	0.95	0.05	0	0	0.91	0.09	
76	0.02	0.66	0.32	0	1	0	0.28	0.72	0	0.99	0.01	0	0	0.86	0.14	0.67	0.33	0	0.02	0.43	0.55	0	0.71	0.29	0.02	0.98	0	0	0.91	0.09	
77	0.03	0.66	0.31	0	1	0	0.55	0.45	0	0.39	0.61	0	0.02	0.87	0.11	0.36	0.64	0	0.04	0.45	0.51	0.02	0.7	0.28	0.03	0.97	0	0	0.91	0.09	
78	0.01	0.66	0.33	0	1	0	0.03	0.97	0	0.87	0.13	0	0	0.9	0.1	0.44	0.56	0	0.04	0.42	0.54	0.01	0.71	0.28	0.82	0.18	0	0	0.91	0.09	
79	0.03	0.65	0.32	0	1	0	1	0	0	0.19	0.81	0	0.02	0.91	0.07	0.15	0.85	0	0.01	0.47	0.52	0.06	0.71	0.23	0.61	0.39	0	0	0.91	0.09	
80	0.06	0.65	0.29	0	1	0	0.18	0.82	0	0.08	0.92	0	0.04	0.88	0.08	0.05	0.95	0	0	0.54	0.46	0.02	0.71	0.27	0.78	0.22	0	0	0.91	0.09	
81	0.1	0.57	0.33	0	1	0	0.83	0.17	0	0.11	0.89	0	0.02	0.86	0.12	0.53	0.47	0	0	0.56	0.44	0.03	0.7	0.27	0.58	0.42	0	0	0.91	0.09	
82	0.03	0.59	0.38	0	1	0	0.49	0.51	0	0.23	0.77	0	0	0.86	0.14	0.17	0.83	0	0	0.64	0.36	0	0.7	0.3	0.95	0.05	0	0	0.91	0.09	
83	0.04	0.63	0.33	0	1	0	0.6	0.4	0	0.14	0.86	0	0	0.86	0.14	0.06	0.94	0	0.01	0.74	0.25	0.01	0.74	0.25	0.23	0.77	0	0	0.91	0.09	
84	0.02	0.63	0.35	0	1	0	0.49	0.51	0	0.4	0.6	0	0	0.86	0.14	0.27	0.73	0	0	0.74	0.26	0.02	0.76	0.22	0.08	0.92	0	0	0.91	0.09	
85	0.02	0.63	0.35	0	1	0	0.07	0.93	0	0.44	0.56	0	0	0.86	0.14	0.16	0.84	0	0	0.85	0.15	0.02	0.76	0.22	0.87	0.13	0	0	0.91	0.09	
86	0.17	0.47	0.36	0	1	0	0.86	0.14	0	0.23	0.77	0	0.01	0.85	0.14	0.32	0.68	0	0	0.88	0.12	0.16	0.65	0.19	0.89	0.11	0	0	0.91	0.09	
87	0.1	0.39	0.51	0	1	0	0.97	0.03	0	0.68	0.32	0	0.01	0.85	0.14	0.9	0.1	0	0	0.9	0.1	0.01	0.64	0.35	0.39	0.61	0	0	0.91	0.09	
88	0.03	0.39	0.58	0	1	0	0.2	0.8	0	0.23	0.77	0	0	0.85	0.15	0.9	0.1	0	0	0.94	0.06	0.02	0.64	0.34	0.52	0.48	0	0	0.91	0.09	
89	0.03	0.37	0.6	0	1	0	0.83	0.17	0	0.66	0.34	0	0	0.85	0.15	0.36	0.64	0	0	0.98	0.02	0.02	0.63	0.35	0.2	0.8	0	0	0.91	0.09	
90	0.08	0.32	0.6	0	1	0	0.66	0.34	0	0.94	0.06	0	0	0.85	0.15	0.92	0.08	0	0.01	0.98	0.01	0.04	0.65	0.31	0.25	0.75	0	0	0.91	0.09	
91	0.09	0.29	0.62	0	1	0	0.29	0.71	0	0.76	0.24	0	0.01	0.85	0.14	0.04	0.96	0	0	0.98	0.02	0.02	0.65	0.33	0.21	0.79	0	0	0.91	0.09	
92	0.09	0.3	0.61	0	1	0	0.37	0.63	0	0.29	0.71	0	0.01	0.86	0.13	0.94	0.06	0	0.02	0.96	0.02	0.02	0.66	0.32	0.92	0.08	0	0	0.91	0.09	
93	0.04	0.29	0.67	0	1	0	0.58	0.42	0	0.27	0.73	0	0	0.86	0.14	0.03	0.97	0	0	0.96	0.04	0	0.66	0.34	0.37	0.63	0	0.07	0.91	0.02	
94	0.07	0.26	0.67	0	1	0	0.81	0.19	0	0.32	0.68	0	0	0.88	0.12	0.72	0.28	0	0	0.97	0.03	0.01	0.66	0.33	0.63	0.37	0	0.02	0.91	0.07	
95	0.06	0.22	0.72	0	1	0	0.76	0.24	0	0.71	0.29	0	0	0.88	0.12	1	0	0	0	0.97	0.03	0.04	0.64	0.32	0.19	0.81	0	0	0.91	0.09	
96	0.02	0.22	0.76	0	1	0	0.3	0.7	0	1	0	0	0	0.9	0.1	0.92	0.08	0	0.02	0.95	0.03	0.01	0.65	0.34	0.75	0.25	0	0	0.91	0.09	
97	0.13	0.26	0.61	0	1	0	0.17	0.83	0	0.29	0.71	0	0	0.94	0.06	0.56	0.44	0	0	0.95	0.05	0.08	0.73	0.19	0.42	0.58	0	0	0.91	0.09	
98	0.08	0.28	0.64	0	1	0	0.01	0.99	0	0.22	0.78	0	0	0.96	0.04	0.52	0.48	0	0.01	0.94	0.05	0.01	0.73	0.26	0.21	0.79	0	0	0.91	0.09	
99	0.04	0.27	0.69	0	1	0	0.1	0.9	0	0.05	0.95	0	0.01	0.95	0.04	0.38	0.62	0	0.03	0.91	0.06	0.02	0.73	0.25	0.72	0.28	0	0	0.91	0.09	
100	0.03	0.27	0.7	0	1	0	0.61	0.39	0	0.07	0.93	0	0	0.95	0.05	0.62	0.38	0	0	0.91	0.09	0.01	0.74	0.25	0.25	0.75	0	0	0.91	0.09	
101	0.05	0.3	0.65	0	1	0	0.27	0.73	0	0.46	0.54	0	0	0.95	0.05	0.97	0.03	0	0	0.92	0.08	0.01	0.77	0.22	0.35	0.65	0	0	0.91	0.09	
102	0.08	0.31	0.61	0	1	0	0.32	0.68	0	0.67	0.33	0	0	0.95	0.05	0.65	0.35	0	0	0.92	0.08	0.04	0.75	0.21	0.15	0.85	0	0	0.91	0.09	
103	0.11	0.29	0.6	0	1	0	0.41	0.59	0	0.34	0.66	0	0	0.96	0.04	0.07	0.93	0	0	0.94	0.06	0	0.77	0.23	0.55	0.45	0	0	0.91	0.09	
104	0.06	0.27	0.67	0	1	0	0.96	0.04	0	0.71	0.29	0	0.02	0.95	0.03	0.12	0.88	0	0	0.94	0.06	0.03	0.74	0.23	0.48	0.52	0	0.02	0.89	0.09	
105	0.07	0.27	0.66	0	1	0	0.99	0.01	0	0.25	0.75	0	0	0.95	0.05	0.65	0.35	0	0	0.94	0.06	0	0.75	0.25	0.54	0.46	0	0	0.89	0.11	
106	0.06	0.27	0.67	0	1	0	0.39	0.61	0	0.14	0.86	0	0.01	0.94	0.05	0.28	0.72	0	0	0.94	0.06	0.07	0.72	0.21	0.73	0.27	0	0	0.89	0.11	
107	0.1	0.19	0.71	0	1	0	0.97	0.03	0	0.97	0.03	0	0	0.94	0.06	0.97	0.03	0	0	0.96	0.04	0.11	0.62	0.27	0.86	0.14	0	0	0.89	0.11	
108	0.13	0.19	0.68	0	1	0	0.96	0.04	0	0.56	0.44	0	0	0.95	0.05	1	0	0	0	0.96	0.04	0.07	0.63	0.3	0.06	0.94	0	0	0.89	0.11	
109	0.08	0.19	0.73	0	1	0	0.68	0.32	0	0.71	0.29	0	0	0.96	0.04	0.07	0.93	0	0.01	0.96	0.03	0.01	0.63	0.36	0.07	0.93	0	0	0.89	0.11	
110	0.03	0.2	0.77	0	1	0	0.02	0.98	0	0.66	0.34	0	0	0.96	0.04	0.38	0.62	0	0	0.99	0.01	0.01	0.64	0.35	0.54	0.46	0	0.01	0.88	0.11	
111	0.03	0.2	0.77	0	1	0	0.59	0.41	0	0.26	0.74	0	0	0.96	0.04	0.02	0.98	0	0	0.99	0.01	0.01	0.64	0.35	0.83	0.17	0	0	0.88	0.12	
112	0.05	0.2	0.75	0	1	0	0.62	0.38	0	0.84	0.16	0	0	0.96	0.04	0.6	0.4	0	0	0.99	0.01	0.01	0.64	0.35	0.65	0.35	0	0	0.88	0.12	
113	0.11	0.17	0.72	0	1	0	0.46	0.54	0	0.97	0.03	0	0	0.96	0.04	0.41	0.59	0	0	0.99	0.01	0.09	0.59	0.32	0.44	0.56	0	0	0.88	0.12	
114	0.08	0.2	0.72	0	1	0	0.56	0.44	0	0.79	0.21	0	0	0.96	0.04	0.95	0.05	0	0	0.99	0.01	0	0.59	0.41	0.44	0.56	0	0	0.88	0.12	
115	0.05	0.21	0.74	0	1	0	0.33	0.67	0	0.62	0.38	0	0	0.96	0.04	0.44	0.56	0	0	0.99	0.01	0.01	0.61	0.38	0.48	0.52	0	0	0.88	0.12	
116	0.07	0.21	0.72	0	1	0	0.79	0.21	0	0.1	0.9	0	0	0.97	0.03	0.39	0.61	0	0.01	0.98	0.01	0	0.61	0.39	0.79	0.21	0	0	0.88	0.12	
117	0.04	0.23	0.73	0	1	0	0.32	0.68	0	0.33	0.67	0	0	0.97	0.03	0.06	0.94	0	0	0.98	0.02	0.04	0.64	0.32	0.87	0.13	0	0	0.88	0.12	
118	0.02	0.31	0.67	0	1	0	0.11	0.89	0	0.21	0.79	0	0	0.97	0.03	0.04	0.96	0	0	0.98	0.02	0	0.75	0.25	0.76	0.24	0	0	0.88	0.12	
119	0.16	0.28	0.56	0	1	0	0.47	0.53	0	0.03	0.97	0	0	0.97	0.03	0.66	0.34	0	0	0.98	0.02	0.11	0.71	0.18	0.15	0.85	0	0.01	0.87	0.12	
120	0.06	0.3	0.64	0	1	0	0.49	0.51	0	0.38	0.62	0	0	0.97	0.03	0.95	0.05	0	0	0.99	0.01	0.02	0.7	0.28	0.72	0.28	0	0.01	0.86	0.13	
121	0.04	0.29	0.67	0	1	0	0.91	0.09	0	0.72	0.28	0	0	0.99	0.01	0.3	0.7	0	0	0.99	0.01	0.01	0.7	0.29	0.45	0.55	0	0	0.86	0.14	
122	0.04	0.28	0.68	0	1	0	0.01	0.99	0	0.84	0.16	0	0	0.99	0.01	0.6	0.4	0	0	0.99	0.01	0	0.71	0.29	0.39	0.61	0	0	0.86	0.14	
123	0.06	0.27	0.67	0	1	0	0.34	0.66	0	0.72	0.28	0	0.01	0.99	0	0.37	0.63	0	0	0.99	0.01	0	0.72	0.28	0.18	0.82	0	0	0.86	0.14	
124	0.08	0.3	0.62	0	1	0	0.21	0.79	0	0.25	0.75	0	0	0.99	0.01	0.01	0.99	0	0	0.99	0.01	0.04	0.77	0.19	0.71	0.29	0	0.08	0.85	0.07	
125	0.13	0.25	0.62	0	1	0	0.45	0.55	0	0.19	0.81	0	0	0.99	0.01	0.02	0.98	0	0	0.99	0.01	0.03	0.74	0.23	0.08	0.92	0	0.03	0.84	0.13	
126	0.05	0.25	0.7	0	1	0	0.72	0.28	0	0.47	0.53	0	0	0.99	0.01	0.77	0.23	0	0	0.99	0.01	0.06	0.69	0.25	0.66	0.34	0	0.03	0.81	0.16	
127	0.04	0.28	0.68	0	1	0	0.76	0.24	0	0.28	0.72	0	0	0.99	0.01	0.78	0.22	0	0	1	0	0.02	0.67	0.31	0.05	0.95	0	0.02	0.79	0.19	
128	0.03	0.29	0.68	0	1	0	0.83	0.17	0	0.48	0.52	0	0	0.99	0.01	0.56	0.44	0	0	1	0	0.02	0.69	0.29	0.45	0.55	0	0.06	0.73	0.21	
129	0.02	0.29	0.69	0	1	0	0.25	0.75	0	0.14	0.86	0	0	0.99	0.01	0.04	0.96	0	0	1	0	0	0.69	0.31	0.6	0.4	0	0.07	0.66	0.27	
130	0.12	0.33	0.55	0	1	0	0.94	0.06	0	0.29	0.71	0	0	0.99	0.01	0.91	0.09	0	0	1	0	0.03	0.77	0.2	0.21	0.79	0	0.02	0.64	0.34	
131	0.06	0.33	0.61	0	1	0	0.37	0.63	0	0.89	0.11	0	0	0.99	0.01	0.64	0.36	0	0	1	0	0.01	0.78	0.21	0.46	0.54	0	0.09	0.55	0.36	
132	0.04	0.33	0.63	0	1	0	0.56	0.44	0	0.96	0.04	0	0	0.99	0.01	0.83	0.17	0	0	1	0	0.02	0.77	0.21	0.24	0.76	0	0.05	0.5	0.45	
133	0.03	0.34	0.63	0	1	0	0.4	0.6	0	0.45	0.55	0	0	0.99	0.01	0.23	0.77	0	0	1	0	0	0.77	0.23	0.49	0.51	0	0.12	0.38	0.5	
134	0.02	0.38	0.6	0	1	0	0.06	0.94	0	0.65	0.35	0	0	0.99	0.01	0.6	0.4	0	0	1	0	0	0.77	0.23	0.63	0.37	0	0.07	0.31	0.62	
