time	bas_active	bas_inactive	bas_ref	bis_active	bis_inactive	bis_ref	dg_active	dg_inactive	dg_ref	ec_active	ec_inactive	ec_ref	ex_active	ex_inactive	ex_ref	ext_active	ext_inactive	ext_ref	hipp_active	hipp_inactive	hipp_ref	in_active	in_inactive	in_ref	ps_active	ps_inactive	ps_ref	septum_active	septum_inactive	septum_ref	
0	0.89	0.11	0	0	1	0	0.77	0.23	0	0.08	0.92	0	0.13	0.87	0	0.25	0.75	0	0	1	0	0.9	0.1	0	0.31	0.69	0	0.7	0.3	0	
1	0.11	0	0.89	0.02	0.98	0	0.33	0.67	0	0.78	0.22	0	0.65	0.22	0.13	0.46	0.54	0	0	1	0	0.09	0.01	0.9	0.75	0.25	0	0.3	0	0.7	
2	0	0	1	0	0.98	0.02	0.48	0.52	0	0.4	0.6	0	0.05	0.17	0.78	0.76	0.24	0	0	1	0	0.01	0	0.99	0.63	0.37	0	0	0	1	
3	0	0	1	0	0.98	0.02	0.72	0.28	0	0.46	0.54	0	0	0.17	0.83	0.41	0.59	0	0	1	0	0	0	1	0.27	0.73	0	0	0	1	
4	0	0	1	0	0.98	0.02	0.24	0.76	0	0.94	0.06	0	0	0.17	0.83	0.55	0.45	0	0	1	0	0	0	1	0.09	0.91	0	0	0	1	
5	0	0	1	0	0.98	0.02	0.19	0.81	0	0.19	0.81	0	0	0.17	0.83	0.56	0.44	0	0	1	0	0	0	1	0.55	0.45	0	0	0	1	
6	0	0	1	0	0.98	0.02	0.98	0.02	0	0.68	0.32	0	0	0.17	0.83	0.67	0.33	0	0	1	0	0	0	1	0.99	0.01	0	0	0	1	
7	0	0	1	0	0.98	0.02	0.72	0.28	0	0.11	0.89	0	0	0.17	0.83	0.14	0.86	0	0	1	0	0	0	1	0.23	0.77	0	0	0	1	
8	0	0	1	0	0.98	0.02	0.96	0.04	0	0.02	0.98	0	0	0.17	0.83	0.94	0.06	0	0	1	0	0	0	1	0.91	0.09	0	0	0	1	
9	0	0	1	0	0.98	0.02	0.95	0.05	0	0.53	0.47	0	0	0.17	0.83	0.17	0.83	0	0	1	0	0	0	1	0.34	0.66	0	0	0	1	
10	0	0	1	0	0.98	0.02	0.69	0.31	0	0.09	0.91	0	0	0.17	0.83	0.18	0.82	0	0	1	0	0	0	1	0.9	0.1	0	0	0	1	
11	0.13	0.76	0.11	0	0.98	0.02	0.6	0.4	0	0.96	0.04	0	0	0.17	0.83	0.4	0.6	0	0.04	0.96	0	0.19	0.71	0.1	0.04	0.96	0	0	0	1	
12	0	0.87	0.13	0	1	0	0.64	0.36	0	0.77	0.23	0	0	0.17	0.83	0.94	0.06	0	0.17	0.79	0.04	0	0.8	0.2	0.26	0.74	0	0	0	1	
13	0	0.87	0.13	0	1	0	0.01	0.99	0	0.88	0.12	0	0	0.17	0.83	0.44	0.56	0	0.06	0.73	0.21	0	0.81	0.19	0.22	0.78	0	0	0	1	
14	0	0.87	0.13	0	1	0	0.29	0.71	0	0.68	0.32	0	0	0.17	0.83	0.89	0.11	0	0.08	0.65	0.27	0	0.81	0.19	0.27	0.73	0	0	0	1	
15	0.01	0.86	0.13	0	1	0	0.62	0.38	0	0.34	0.66	0	0.01	0.16	0.83	0.35	0.65	0	0.12	0.53	0.35	0	0.81	0.19	1	0	0	0	0	1	
16	0	0.86	0.14	0.01	0.99	0	0.33	0.67	0	0.05	0.95	0	0	0.16	0.84	0.9	0.1	0	0.2	0.33	0.47	0	0.81	0.19	0.3	0.7	0	0	0	1	
17	0	0.86	0.14	0	0.99	0.01	0.74	0.26	0	0.85	0.15	0	0.06	0.23	0.71	0.12	0.88	0	0.02	0.31	0.67	0	0.81	0.19	0.21	0.79	0	0	0	1	
18	0	0.86	0.14	0	0.99	0.01	0.1	0.9	0	0.05	0.95	0	0.1	0.78	0.12	0.6	0.4	0	0.01	0.3	0.69	0	0.81	0.19	0.37	0.63	0	0	0	1	
19	0	0.86	0.14	0.02	0.97	0.01	1	0	0	0.98	0.02	0	0.16	0.67	0.17	0.29	0.71	0	0.1	0.2	0.7	0	0.81	0.19	0.13	0.87	0	0	0	1	
20	0.02	0.84	0.14	0.01	0.96	0.03	0.64	0.36	0	0.39	0.61	0	0.09	0.58	0.33	0.37	0.63	0	0.06	0.14	0.8	0	0.81	0.19	0.61	0.39	0	0	0	1	
21	0.01	0.83	0.16	0	0.96	0.04	0.42	0.58	0	0.28	0.72	0	0.13	0.45	0.42	0.54	0.46	0	0.01	0.13	0.86	0	0.81	0.19	0.21	0.79	0	0	0	1	
22	0.07	0.89	0.04	0	0.96	0.04	0.29	0.71	0	0.47	0.53	0	0.04	0.41	0.55	0.68	0.32	0	0.01	0.16	0.83	0.09	0.91	0	0.38	0.62	0	0	0	1	
23	0	0.89	0.11	0	0.96	0.04	0.8	0.2	0	0.31	0.69	0	0.11	0.3	0.59	0.83	0.17	0	0	0.33	0.67	0	0.91	0.09	0.84	0.16	0	0	0	1	
24	0.01	0.88	0.11	0	0.96	0.04	0.73	0.27	0	0.83	0.17	0	0.15	0.15	0.7	0.79	0.21	0	0	0.39	0.61	0	0.91	0.09	0.48	0.52	0	0	0	1	
25	0	0.88	0.12	0	0.96	0.04	0.85	0.15	0	0.8	0.2	0	0.04	0.11	0.85	0.62	0.38	0	0	0.47	0.53	0	0.91	0.09	0.88	0.12	0	0	0	1	
26	0	0.89	0.11	0	0.96	0.04	0.19	0.81	0	0.41	0.59	0	0.01	0.1	0.89	0.89	0.11	0	0	0.59	0.41	0	0.91	0.09	0.6	0.4	0	0	0	1	
27	0	0.89	0.11	0	0.97	0.03	0.24	0.76	0	0.93	0.07	0	0.03	0.07	0.9	0.04	0.96	0	0.04	0.75	0.21	0	0.91	0.09	0.22	0.78	0	0	0	1	
28	0	0.89	0.11	0	0.97	0.03	0.09	0.91	0	0.11	0.89	0	0	0.07	0.93	0.81	0.19	0	0.09	0.68	0.23	0	0.91	0.09	0.43	0.57	0	0	0	1	
29	0	0.89	0.11	0.01	0.96	0.03	0.56	0.44	0	0.24	0.76	0	0	0.07	0.93	0.1	0.9	0	0.04	0.65	0.31	0	0.91	0.09	0.98	0.02	0	0	0	1	
30	0	0.89	0.11	0.01	0.97	0.02	0.84	0.16	0	0.92	0.08	0	0.01	0.06	0.93	0.28	0.72	0	0.14	0.61	0.25	0	0.91	0.09	0.55	0.45	0	0	0	1	
31	0	0.91	0.09	0	0.98	0.02	0.22	0.78	0	0.67	0.33	0	0.01	0.05	0.94	0.48	0.52	0	0.05	0.62	0.33	0	0.91	0.09	0.81	0.19	0	0.05	0.65	0.3	
32	0.01	0.91	0.08	0	0.98	0.02	0.28	0.72	0	0.31	0.69	0	0.01	0.05	0.94	0.65	0.35	0	0.2	0.43	0.37	0	0.91	0.09	0.11	0.89	0	0.01	0.94	0.05	
33	0.05	0.93	0.02	0	0.98	0.02	0.03	0.97	0	0.64	0.36	0	0	0.05	0.95	0.45	0.55	0	0.02	0.42	0.56	0.09	0.91	0	0.32	0.68	0	0	0.94	0.06	
34	0.01	0.92	0.07	0	0.98	0.02	0.24	0.76	0	0.06	0.94	0	0.06	0.05	0.89	0.54	0.46	0	0.03	0.39	0.58	0	0.91	0.09	0.49	0.51	0	0	0.94	0.06	
35	0	0.93	0.07	0	0.98	0.02	0.34	0.66	0	0.01	0.99	0	0.1	0.05	0.85	0.81	0.19	0	0.12	0.27	0.61	0	0.91	0.09	0.55	0.45	0	0	0.94	0.06	
36	0	0.93	0.07	0	0.98	0.02	0.54	0.46	0	0.68	0.32	0	0.16	0.05	0.79	0.42	0.58	0	0.04	0.23	0.73	0	0.91	0.09	0.17	0.83	0	0	0.94	0.06	
37	0.01	0.92	0.07	0	0.98	0.02	0.71	0.29	0	0.03	0.97	0	0.09	0.05	0.86	0.17	0.83	0	0.04	0.19	0.77	0	0.91	0.09	0.57	0.43	0	0	0.94	0.06	
38	0	0.92	0.08	0.01	0.97	0.02	0.3	0.7	0	0.23	0.77	0	0.13	0.05	0.82	0.06	0.94	0	0.08	0.15	0.77	0	0.91	0.09	0.13	0.87	0	0	0.94	0.06	
39	0	0.92	0.08	0.04	0.93	0.03	0.01	0.99	0	0.36	0.64	0	0.03	0.06	0.91	0.66	0.34	0	0.04	0.2	0.76	0	0.91	0.09	0.5	0.5	0	0	0.94	0.06	
40	0	0.92	0.08	0	0.94	0.06	0.42	0.58	0	0.29	0.71	0	0.12	0.05	0.83	0.61	0.39	0	0.03	0.21	0.76	0	0.91	0.09	0.44	0.56	0	0	0.94	0.06	
41	0	0.92	0.08	0.03	0.92	0.05	0.48	0.52	0	0.96	0.04	0	0.15	0.05	0.8	0.9	0.1	0	0.1	0.25	0.65	0.01	0.9	0.09	0.51	0.49	0	0	0.94	0.06	
42	0	0.92	0.08	0.01	0.91	0.08	0.05	0.95	0	0.56	0.44	0	0.04	0.05	0.91	0.94	0.06	0	0.05	0.25	0.7	0	0.9	0.1	0.5	0.5	0	0	0.94	0.06	
43	0	0.93	0.07	0	0.91	0.09	0.08	0.92	0	0.56	0.44	0	0.01	0.05	0.94	0.04	0.96	0	0.05	0.4	0.55	0	0.9	0.1	0.79	0.21	0	0	0.94	0.06	
44	0.04	0.94	0.02	0	0.91	0.09	0.08	0.92	0	0.23	0.77	0	0.02	0.06	0.92	0.84	0.16	0	0	0.42	0.58	0.06	0.93	0.01	0.43	0.57	0	0	0.94	0.06	
45	0.01	0.94	0.05	0	0.91	0.09	0.48	0.52	0	0.09	0.91	0	0	0.06	0.94	0.09	0.91	0	0.05	0.4	0.55	0.02	0.91	0.07	0.93	0.07	0	0	0.94	0.06	
46	0	0.94	0.06	0	0.91	0.09	0.06	0.94	0	0.1	0.9	0	0	0.06	0.94	0.54	0.46	0	0.07	0.45	0.48	0	0.91	0.09	0.61	0.39	0	0	0.94	0.06	
47	0.01	0.93	0.06	0.03	0.88	0.09	0.85	0.15	0	0.43	0.57	0	0.01	0.06	0.93	0.61	0.39	0	0.15	0.34	0.51	0	0.91	0.09	0.27	0.73	0	0	0.94	0.06	
48	0.02	0.92	0.06	0.02	0.86	0.12	0.7	0.3	0	0.72	0.28	0	0.01	0.06	0.93	0.51	0.49	0	0.13	0.25	0.62	0	0.91	0.09	0.23	0.77	0	0	0.94	0.06	
49	0.01	0.91	0.08	0.02	0.85	0.13	0.37	0.63	0	0.84	0.16	0	0.02	0.05	0.93	0.36	0.64	0	0.06	0.27	0.67	0	0.91	0.09	0.59	0.41	0	0	0.94	0.06	
50	0	0.91	0.09	0.01	0.88	0.11	0.29	0.71	0	0.07	0.93	0	0	0.05	0.95	0.34	0.66	0	0.05	0.26	0.69	0	0.91	0.09	0.7	0.3	0	0	0.94	0.06	
51	0	0.91	0.09	0.03	0.85	0.12	1	0	0	0.74	0.26	0	0.06	0.05	0.89	0.64	0.36	0	0.08	0.21	0.71	0	0.91	0.09	0.73	0.27	0	0	0.94	0.06	
52	0.01	0.9	0.09	0.05	0.83	0.12	0.8	0.2	0	0.41	0.59	0	0.1	0.05	0.85	0.77	0.23	0	0.15	0.16	0.69	0	0.92	0.08	0.38	0.62	0	0	0.94	0.06	
53	0.03	0.87	0.1	0	0.84	0.16	0.71	0.29	0	0.78	0.22	0	0.16	0.05	0.79	0.99	0.01	0	0.09	0.12	0.79	0.03	0.89	0.08	0.73	0.27	0	0	0.94	0.06	
54	0.05	0.82	0.13	0	0.84	0.16	0.55	0.45	0	0.63	0.37	0	0.09	0.05	0.86	0.45	0.55	0	0.03	0.14	0.83	0.08	0.81	0.11	0.75	0.25	0	0	0.94	0.06	
55	0.07	0.79	0.14	0	0.84	0.16	0.28	0.72	0	0.7	0.3	0	0.13	0.05	0.82	0.91	0.09	0	0.01	0.13	0.86	0.08	0.79	0.13	0.75	0.25	0	0	0.94	0.06	
56	0.03	0.77	0.2	0	0.84	0.16	0.66	0.34	0	0.07	0.93	0	0.03	0.05	0.92	0.13	0.87	0	0.04	0.14	0.82	0.04	0.77	0.19	0.6	0.4	0	0	0.94	0.06	
57	0.04	0.73	0.23	0	0.84	0.16	0.69	0.31	0	0.06	0.94	0	0.1	0.07	0.83	0.68	0.32	0	0	0.21	0.79	0.1	0.67	0.23	0.13	0.87	0	0	0.94	0.06	
58	0.04	0.7	0.26	0	0.87	0.13	0.02	0.98	0	0.2	0.8	0	0.12	0.1	0.78	0.68	0.32	0	0.04	0.32	0.64	0.08	0.59	0.33	0.1	0.9	0	0	0.94	0.06	
59	0.08	0.64	0.28	0	0.89	0.11	0.78	0.22	0	0.27	0.73	0	0.04	0.1	0.86	0.11	0.89	0	0.02	0.43	0.55	0.09	0.5	0.41	0.79	0.21	0	0	0.94	0.06	
60	0.05	0.6	0.35	0	0.91	0.09	0.46	0.54	0	0.1	0.9	0	0	0.11	0.89	0.17	0.83	0	0.08	0.41	0.51	0.05	0.45	0.5	0.25	0.75	0	0	0.94	0.06	
61	0.16	0.44	0.4	0	0.92	0.08	0.07	0.93	0	0.78	0.22	0	0	0.13	0.87	0.02	0.98	0	0.08	0.38	0.54	0.18	0.27	0.55	0.17	0.83	0	0	0.94	0.06	
62	0.15	0.29	0.56	0.02	0.93	0.05	0.26	0.74	0	0.07	0.93	0	0	0.13	0.87	0.35	0.65	0	0.07	0.39	0.54	0.15	0.12	0.73	0.96	0.04	0	0.03	0.96	0.01	
63	0.11	0.19	0.7	0.01	0.97	0.02	0.15	0.85	0	0.27	0.73	0	0.01	0.12	0.87	0.43	0.57	0	0.1	0.44	0.46	0.07	0.05	0.88	0.36	0.64	0	0	0.97	0.03	
64	0.1	0.12	0.78	0.02	0.95	0.03	0.79	0.21	0	0.55	0.45	0	0	0.13	0.87	0.1	0.9	0	0.08	0.45	0.47	0.06	0.02	0.92	0.72	0.28	0	0	0.97	0.03	
65	0.07	0.1	0.83	0.03	0.92	0.05	0.9	0.1	0	0.76	0.24	0	0	0.14	0.86	0.18	0.82	0	0.13	0.35	0.52	0.08	0.02	0.9	0.12	0.88	0	0	0.97	0.03	
66	0.07	0.1	0.83	0.01	0.91	0.08	0.8	0.2	0	0.61	0.39	0	0.01	0.15	0.84	0.15	0.85	0	0.07	0.29	0.64	0.08	0.02	0.9	0.02	0.98	0	0	0.97	0.03	
67	0.04	0.09	0.87	0.01	0.9	0.09	0.22	0.78	0	0.67	0.33	0	0	0.15	0.85	0.56	0.44	0	0.05	0.28	0.67	0.04	0.02	0.94	0.53	0.47	0	0	0.97	0.03	
68	0.04	0.09	0.87	0.03	0.87	0.1	0.47	0.53	0	0.74	0.26	0	0.04	0.17	0.79	0.68	0.32	0	0.07	0.21	0.72	0.1	0.02	0.88	0.47	0.53	0	0	0.97	0.03	
69	0.04	0.09	0.87	0.01	0.86	0.13	0.24	0.76	0	0.78	0.22	0	0.05	0.22	0.73	0.04	0.96	0	0.03	0.22	0.75	0.08	0.02	0.9	0.05	0.95	0	0	0.97	0.03	
70	0.08	0.09	0.83	0.01	0.85	0.14	0.56	0.44	0	0.86	0.14	0	0.03	0.35	0.62	0.24	0.76	0	0.08	0.16	0.76	0.09	0.02	0.89	0.69	0.31	0	0	0.97	0.03	
71	0.03	0.11	0.86	0	0.85	0.15	0.11	0.89	0	0.43	0.57	0	0	0.44	0.56	0.57	0.43	0	0.05	0.19	0.76	0.05	0.02	0.93	0.29	0.71	0	0	0.97	0.03	
72	0.17	0.1	0.73	0	0.85	0.15	0.95	0.05	0	0.69	0.31	0	0	0.57	0.43	0.59	0.41	0	0.04	0.23	0.73	0.18	0.02	0.8	0.72	0.28	0	0	0.97	0.03	
73	0.13	0.12	0.75	0	0.87	0.13	0.8	0.2	0	0.21	0.79	0	0	0.6	0.4	0.42	0.58	0	0.05	0.25	0.7	0.15	0.02	0.83	0.5	0.5	0	0	0.97	0.03	
74	0.08	0.15	0.77	0	0.88	0.12	0.18	0.82	0	0.93	0.07	0	0	0.7	0.3	0.61	0.39	0	0.02	0.33	0.65	0.07	0.02	0.91	0.06	0.94	0	0	0.97	0.03	
75	0.1	0.15	0.75	0	0.9	0.1	0.56	0.44	0	0.43	0.57	0	0	0.82	0.18	0.78	0.22	0	0.04	0.37	0.59	0.06	0.02	0.92	0.39	0.61	0	0	0.97	0.03	
76	0.04	0.18	0.78	0	0.93	0.07	0.98	0.02	0	0.92	0.08	0	0	0.86	0.14	0.26	0.74	0	0.06	0.44	0.5	0.08	0.02	0.9	0.1	0.9	0	0	0.97	0.03	
77	0.07	0.18	0.75	0	0.94	0.06	0.5	0.5	0	0.62	0.38	0	0	0.86	0.14	0.26	0.74	0	0.03	0.48	0.49	0.08	0.02	0.9	0.2	0.8	0	0	0.97	0.03	
78	0.05	0.17	0.78	0	0.95	0.05	0.88	0.12	0	0.62	0.38	0	0	0.86	0.14	0.27	0.73	0	0.02	0.51	0.47	0.04	0.02	0.94	0.26	0.74	0	0	0.97	0.03	
79	0.04	0.17	0.79	0	0.98	0.02	0.37	0.63	0	0.18	0.82	0	0	0.86	0.14	0.88	0.12	0	0.04	0.54	0.42	0.1	0.02	0.88	0.35	0.65	0	0	0.97	0.03	
80	0.04	0.17	0.79	0	0.99	0.01	0.11	0.89	0	0.08	0.92	0	0	0.87	0.13	0.92	0.08	0	0.03	0.54	0.43	0.06	0.04	0.9	0.42	0.58	0	0	0.97	0.03	
81	0.08	0.17	0.75	0	1	0	0.46	0.54	0	0.07	0.93	0	0	0.87	0.13	0.01	0.99	0	0	0.62	0.38	0.11	0.02	0.87	0.38	0.62	0	0	0.97	0.03	
82	0.03	0.17	0.8	0	1	0	0.5	0.5	0	0.29	0.71	0	0	0.87	0.13	0.84	0.16	0	0.03	0.64	0.33	0.05	0.02	0.93	0.6	0.4	0	0	0.97	0.03	
83	0.14	0.2	0.66	0	1	0	0.46	0.54	0	0.53	0.47	0	0	0.88	0.12	0.2	0.8	0	0	0.68	0.32	0.18	0.02	0.8	0.34	0.66	0	0	0.97	0.03	
84	0.1	0.23	0.67	0	1	0	0.04	0.96	0	0.23	0.77	0	0	0.88	0.12	0.96	0.04	0	0	0.73	0.27	0.14	0.03	0.83	0.59	0.41	0	0	0.97	0.03	
85	0.13	0.18	0.69	0	1	0	0.13	0.87	0	0.06	0.94	0	0.02	0.9	0.08	0.92	0.08	0	0.01	0.74	0.25	0.06	0.04	0.9	0.33	0.67	0	0	0.97	0.03	
86	0.13	0.15	0.72	0	1	0	0.34	0.66	0	0.19	0.81	0	0.03	0.92	0.05	0.71	0.29	0	0.02	0.76	0.22	0.05	0.05	0.9	0.15	0.85	0	0	0.97	0.03	
87	0.09	0.1	0.81	0	1	0	0.31	0.69	0	0.6	0.4	0	0.02	0.93	0.05	0.81	0.19	0	0	0.82	0.18	0.09	0.04	0.87	0.59	0.41	0	0	0.97	0.03	
88	0.07	0.1	0.83	0	1	0	0.13	0.87	0	0.56	0.44	0	0.01	0.92	0.07	0.14	0.86	0	0	0.85	0.15	0.09	0.03	0.88	0.71	0.29	0	0	0.97	0.03	
89	0.03	0.12	0.85	0	1	0	0.05	0.95	0	0.17	0.83	0	0	0.92	0.08	0.79	0.21	0	0	0.87	0.13	0.04	0.03	0.93	0.45	0.55	0	0	0.97	0.03	
90	0.06	0.1	0.84	0	1	0	0.48	0.52	0	0.99	0.01	0	0	0.92	0.08	0.74	0.26	0	0	0.91	0.09	0.11	0.02	0.87	0.32	0.68	0	0	0.97	0.03	
91	0.08	0.06	0.86	0	1	0	0.11	0.89	0	0.9	0.1	0	0	0.92	0.08	0.77	0.23	0	0	0.94	0.06	0.06	0.02	0.92	0.78	0.22	0	0	0.97	0.03	
92	0.1	0.04	0.86	0	1	0	0.76	0.24	0	0.95	0.05	0	0.02	0.9	0.08	0.83	0.17	0	0	0.94	0.06	0.1	0.03	0.87	0.83	0.17	0	0	0.97	0.03	
93	0.03	0.04	0.93	0	1	0	0.41	0.59	0	0.28	0.72	0	0	0.9	0.1	0.99	0.01	0	0	0.97	0.03	0.05	0.03	0.92	0.4	0.6	0	0.02	0.98	0	
94	0.14	0.04	0.82	0	1	0	0.15	0.85	0	0.44	0.56	0	0.01	0.89	0.1	0.03	0.97	0	0	0.97	0.03	0.19	0.02	0.79	0.43	0.57	0	0.01	0.97	0.02	
95	0.12	0.02	0.86	0	1	0	0.42	0.58	0	0.1	0.9	0	0	0.89	0.11	0.81	0.19	0	0	0.97	0.03	0.14	0.02	0.84	0.53	0.47	0	0	0.97	0.03	
96	0.13	0.02	0.85	0	1	0	0.01	0.99	0	1	0	0	0	0.89	0.11	0.02	0.98	0	0	0.98	0.02	0.06	0.02	0.92	0.19	0.81	0	0	0.97	0.03	
97	0.13	0.02	0.85	0	1	0	0.71	0.29	0	0.86	0.14	0	0	0.89	0.11	0.88	0.12	0	0	1	0	0.05	0.02	0.93	0.07	0.93	0	0	0.97	0.03	
98	0.08	0.03	0.89	0	1	0	0.14	0.86	0	0.11	0.89	0	0	0.89	0.11	0.22	0.78	0	0	1	0	0.09	0.02	0.89	0.16	0.84	0	0	0.97	0.03	
99	0.08	0.02	0.9	0	1	0	0.81	0.19	0	0.45	0.55	0	0	0.89	0.11	0.77	0.23	0	0	1	0	0.1	0.01	0.89	0.12	0.88	0	0	0.97	0.03	
100	0.03	0.02	0.95	0	1	0	0.43	0.57	0	0.25	0.75	0	0	0.89	0.11	0.37	0.63	0	0.03	0.97	0	0.04	0.01	0.95	0.09	0.91	0	0	0.97	0.03	
101	0.06	0.02	0.92	0	1	0	0.29	0.71	0	0.53	0.47	0	0	0.89	0.11	0.49	0.51	0	0	0.97	0.03	0.11	0.01	0.88	0.24	0.76	0	0	0.97	0.03	
102	0.08	0.02	0.9	0	1	0	0.74	0.26	0	0.91	0.09	0	0.02	0.89	0.09	0.52	0.48	0	0.01	0.96	0.03	0.06	0.01	0.93	0.32	0.68	0	0	0.97	0.03	
103	0.1	0.02	0.88	0	1	0	0.59	0.41	0	0.96	0.04	0	0.03	0.89	0.08	0.18	0.82	0	0	0.96	0.04	0.1	0.01	0.89	0.77	0.23	0	0	0.97	0.03	
104	0.03	0.02	0.95	0	1	0	0.96	0.04	0	0.81	0.19	0	0.02	0.89	0.09	0.25	0.75	0	0	0.96	0.04	0.05	0.01	0.94	0.45	0.55	0	0	0.97	0.03	
105	0.14	0.02	0.84	0	1	0	0.86	0.14	0	0.21	0.79	0	0.01	0.89	0.1	0.72	0.28	0	0	0.96	0.04	0.19	0.01	0.8	0.26	0.74	0	0	0.97	0.03	
106	0.12	0.02	0.86	0	1	0	0.43	0.57	0	0.81	0.19	0	0	0.89	0.11	0.94	0.06	0	0	0.96	0.04	0.14	0.01	0.85	0.8	0.2	0	0	0.97	0.03	
107	0.13	0.02	0.85	0	1	0	0.29	0.71	0	0.17	0.83	0	0	0.89	0.11	0.22	0.78	0	0.01	0.95	0.04	0.06	0.01	0.93	0.8	0.2	0	0	0.97	0.03	
108	0.13	0.02	0.85	0	1	0	0.6	0.4	0	0.81	0.19	0	0	0.89	0.11	0.48	0.52	0	0	0.95	0.05	0.05	0.01	0.94	0.38	0.62	0	0	0.97	0.03	
109	0.08	0.02	0.9	0	1	0	0.3	0.7	0	0.24	0.76	0	0.01	0.9	0.09	0.08	0.92	0	0	0.95	0.05	0.09	0.01	0.9	0.52	0.48	0	0	0.97	0.03	
110	0.08	0.02	0.9	0	1	0	0.22	0.78	0	0.14	0.86	0	0	0.9	0.1	0.06	0.94	0	0	0.95	0.05	0.1	0.01	0.89	0.49	0.51	0	0	0.97	0.03	
111	0.03	0.02	0.95	0	1	0	0.49	0.51	0	0.53	0.47	0	0	0.91	0.09	0.6	0.4	0	0	0.98	0.02	0.04	0.01	0.95	0.07	0.93	0	0	0.97	0.03	
112	0.06	0.02	0.92	0	1	0	0.81	0.19	0	0.09	0.91	0	0	0.91	0.09	0.15	0.85	0	0.01	0.97	0.02	0.1	0.02	0.88	0.78	0.22	0	0	0.97	0.03	
113	0.07	0.03	0.9	0	1	0	0.22	0.78	0	0.14	0.86	0	0	0.91	0.09	0.26	0.74	0	0	0.98	0.02	0.06	0.02	0.92	0.01	0.99	0	0	0.97	0.03	
114	0.11	0.02	0.87	0	1	0	0.86	0.14	0	0.77	0.23	0	0	0.91	0.09	0.89	0.11	0	0.01	0.97	0.02	0.11	0.01	0.88	0.37	0.63	0	0	0.97	0.03	
115	0.03	0.02	0.95	0	1	0	0.82	0.18	0	0.14	0.86	0	0	0.91	0.09	0.53	0.47	0	0	0.97	0.03	0.05	0.01	0.94	0.85	0.15	0	0	0.97	0.03	
116	0.14	0.02	0.84	0	1	0	0.87	0.13	0	0.32	0.68	0	0	0.91	0.09	0.54	0.46	0	0	0.97	0.03	0.19	0.01	0.8	0.02	0.98	0	0	0.97	0.03	
117	0.12	0.02	0.86	0	1	0	0.58	0.42	0	0.11	0.89	0	0	0.91	0.09	0.54	0.46	0	0	0.97	0.03	0.14	0.01	0.85	0.42	0.58	0	0	0.97	0.03	
118	0.13	0.02	0.85	0	1	0	0.97	0.03	0	0.33	0.67	0	0	0.91	0.09	0.84	0.16	0	0	0.98	0.02	0.06	0.01	0.93	0.66	0.34	0	0	0.97	0.03	
119	0.13	0.02	0.85	0	1	0	0.09	0.91	0	0.72	0.28	0	0.02	0.91	0.07	0.79	0.21	0	0.02	0.96	0.02	0.05	0.01	0.94	0.88	0.12	0	0.02	0.95	0.03	
120	0.08	0.02	0.9	0	1	0	0.94	0.06	0	0.79	0.21	0	0.04	0.9	0.06	0.37	0.63	0	0	0.96	0.04	0.09	0.01	0.9	0.58	0.42	0	0	0.95	0.05	
121	0.08	0.02	0.9	0	1	0	0.03	0.97	0	0.17	0.83	0	0.02	0.9	0.08	0.67	0.33	0	0.02	0.94	0.04	0.09	0.02	0.89	0.88	0.12	0	0	0.95	0.05	
122	0.03	0.02	0.95	0	1	0	0.21	0.79	0	0.46	0.54	0	0.01	0.9	0.09	0.42	0.58	0	0.01	0.93	0.06	0.05	0.01	0.94	0.86	0.14	0	0.01	0.94	0.05	
123	0.06	0.02	0.92	0	1	0	0.17	0.83	0	0.39	0.61	0	0	0.9	0.1	0.9	0.1	0	0	0.94	0.06	0.1	0.01	0.89	0.97	0.03	0	0.02	0.92	0.06	
124	0.07	0.02	0.91	0	1	0	0.24	0.76	0	0.1	0.9	0	0	0.9	0.1	0.77	0.23	0	0.01	0.93	0.06	0.06	0.01	0.93	0.5	0.5	0	0.07	0.87	0.06	
125	0.08	0.05	0.87	0	1	0	0.4	0.6	0	0.38	0.62	0	0	0.9	0.1	0.38	0.62	0	0	0.94	0.06	0.1	0.02	0.88	0.58	0.42	0	0.04	0.84	0.12	
126	0.05	0.03	0.92	0	1	0	0.39	0.61	0	0.98	0.02	0	0	0.91	0.09	0.04	0.96	0	0	0.94	0.06	0.05	0.02	0.93	0.01	0.99	0	0	0.84	0.16	
127	0.12	0.05	0.83	0	1	0	0.04	0.96	0	0.25	0.75	0	0	0.91	0.09	0.22	0.78	0	0	0.94	0.06	0.19	0.02	0.79	0.28	0.72	0	0.08	0.76	0.16	
128	0.11	0.06	0.83	0	1	0	0.47	0.53	0	0.42	0.58	0	0.01	0.9	0.09	0.33	0.67	0	0	0.94	0.06	0.13	0.03	0.84	0.36	0.64	0	0.01	0.75	0.24	
129	0.1	0.09	0.81	0	1	0	0.04	0.96	0	0.34	0.66	0	0	0.9	0.1	0.93	0.07	0	0	0.94	0.06	0.06	0.03	0.91	0.4	0.6	0	0.03	0.72	0.25	
130	0.12	0.1	0.78	0	1	0	0.23	0.77	0	0.58	0.42	0	0	0.9	0.1	0.31	0.69	0	0.01	0.95	0.04	0.05	0.03	0.92	0.06	0.94	0	0.02	0.7	0.28	
